AB Small Cap Growth Portfolio Class A ,(QUASX),+3.50%,Year-to-Date,Small growth,Style or Category,High,Morningstar Risk Rating™
AB Small Cap Growth Portfolio Class B ,(QUABX),+2.70%,Year-to-Date,Small growth,Style or Category,High,Morningstar Risk Rating™
AB Small Cap Growth Portfolio Class C ,(QUACX),+2.91%,Year-to-Date,Small growth,Style or Category,High,Morningstar Risk Rating™
AB Small Cap Growth Portfolio Class I ,(QUAIX),+3.77%,Year-to-Date,Small growth,Style or Category,High,Morningstar Risk Rating™
AB Small Cap Growth Portfolio Class K ,(QUAKX),+3.55%,Year-to-Date,Small growth,Style or Category,High,Morningstar Risk Rating™
AB Small Cap Growth Portfolio Class R ,(QUARX),+3.29%,Year-to-Date,Small growth,Style or Category,High,Morningstar Risk Rating™
AB Small Cap Growth Portfolio Class Z ,(QUAZX),+3.86%,Year-to-Date,Small growth,Style or Category,High,Morningstar Risk Rating™
AB Small Cap Value Portfolio Advisor Class ,(SCYVX),+12.97%,Year-to-Date,Small value,Style or Category,--,Morningstar Risk Rating™
AB Small Cap Value Portfolio Class A ,(SCAVX),+12.70%,Year-to-Date,Small value,Style or Category,--,Morningstar Risk Rating™
AB Small Cap Value Portfolio Class C ,(SCCVX),+11.97%,Year-to-Date,Small value,Style or Category,--,Morningstar Risk Rating™
AB Core Opportunities Fund Advisor Class ,(ADGYX),+3.96%,Year-to-Date,Large growth,Style or Category,Low,Morningstar Risk Rating™
AB Core Opportunities Fund Class A ,(ADGAX),+3.76%,Year-to-Date,Large growth,Style or Category,Below Average,Morningstar Risk Rating™
AB Core Opportunities Fund Class B ,(ADGBX),+3.64%,Year-to-Date,Large growth,Style or Category,Below Average,Morningstar Risk Rating™
AB Core Opportunities Fund Class C ,(ADGCX),+3.27%,Year-to-Date,Large growth,Style or Category,Below Average,Morningstar Risk Rating™
AB Core Opportunities Fund Class I ,(ADGIX),+3.97%,Year-to-Date,Large growth,Style or Category,Below Average,Morningstar Risk Rating™
AB Core Opportunities Fund Class K ,(ADGKX),+3.79%,Year-to-Date,Large growth,Style or Category,Below Average,Morningstar Risk Rating™
AB Core Opportunities Fund Class R ,(ADGRX),+3.57%,Year-to-Date,Large growth,Style or Category,Below Average,Morningstar Risk Rating™
AB Core Opportunities Fund Class Z ,(ADGZX),+4.03%,Year-to-Date,Large growth,Style or Category,Below Average,Morningstar Risk Rating™
AB Corporate Income Shares ,(ACISX),+5.85%,Year-to-Date,Intermediate-term bond,Style or Category,--,Morningstar Risk Rating™
AB Municipal Income Shares ,(MISHX),+4.61%,Year-to-Date,High yield muni,Style or Category,--,Morningstar Risk Rating™
AB Taxable Multi-Sector Income Shares ,(CSHTX),+1.02%,Year-to-Date,Multisector bond,Style or Category,--,Morningstar Risk Rating™
AB Discovery Growth Fund Class A ,(CHCLX),+2.99%,Year-to-Date,Mid-cap growth,Style or Category,High,Morningstar Risk Rating™
AB Discovery Growth Fund Advisor Class ,(CHCYX),+3.05%,Year-to-Date,Mid-cap growth,Style or Category,High,Morningstar Risk Rating™
AB Discovery Growth Fund Class B ,(CHCBX),+2.14%,Year-to-Date,Mid-cap growth,Style or Category,High,Morningstar Risk Rating™
AB Discovery Growth Fund Class C ,(CHCCX),+2.30%,Year-to-Date,Mid-cap growth,Style or Category,High,Morningstar Risk Rating™
AB Discovery Growth Fund Class I ,(CHCIX),+3.20%,Year-to-Date,Mid-cap growth,Style or Category,High,Morningstar Risk Rating™
AB Discovery Growth Fund Class K ,(CHCKX),+2.89%,Year-to-Date,Mid-cap growth,Style or Category,High,Morningstar Risk Rating™
AB Discovery Growth Fund Class R ,(CHCRX),+2.63%,Year-to-Date,Mid-cap growth,Style or Category,High,Morningstar Risk Rating™
AB Discovery Growth Fund Class Z ,(CHCZX),+3.20%,Year-to-Date,Mid-cap growth,Style or Category,High,Morningstar Risk Rating™
AB Equity Income Fund Advisor Class ,(AUIYX),+5.09%,Year-to-Date,Large value,Style or Category,Below Average,Morningstar Risk Rating™
AB Equity Income Fund Class A ,(AUIAX),+5.10%,Year-to-Date,Large value,Style or Category,Below Average,Morningstar Risk Rating™
AB Equity Income Fund Class B ,(AUIBX),+5.12%,Year-to-Date,Large value,Style or Category,Below Average,Morningstar Risk Rating™
AB Equity Income Fund Class C ,(AUICX),+4.99%,Year-to-Date,Large value,Style or Category,Below Average,Morningstar Risk Rating™
AB Equity Income Fund Class I ,(AUIIX),+5.11%,Year-to-Date,Large value,Style or Category,Below Average,Morningstar Risk Rating™
AB Equity Income Fund Class K ,(AUIKX),+5.06%,Year-to-Date,Large value,Style or Category,Below Average,Morningstar Risk Rating™
AB Equity Income Fund Class R ,(AUIRX),+5.04%,Year-to-Date,Large value,Style or Category,Below Average,Morningstar Risk Rating™
AB Equity Income Fund Class Z ,(AUIZX),+5.11%,Year-to-Date,Large value,Style or Category,Below Average,Morningstar Risk Rating™
AB Government Money Market Portfolio Class AB ,(MYMXX),--,Year-to-Date,Money market-taxable,Style or Category,--,Morningstar Risk Rating™
AB Government Money Market Portfolio Institutional Class ,(GMOXX),--,Year-to-Date,Money market-taxable,Style or Category,--,Morningstar Risk Rating™
AB Global Bond Fund Advisor Class ,(ANAYX),+4.79%,Year-to-Date,World bond,Style or Category,Below Average,Morningstar Risk Rating™
AB Global Bond Fund Class A ,(ANAGX),+4.66%,Year-to-Date,World bond,Style or Category,Below Average,Morningstar Risk Rating™
AB Global Bond Fund Class B ,(ANABX),+4.78%,Year-to-Date,World bond,Style or Category,Below Average,Morningstar Risk Rating™
AB Global Bond Fund Class C ,(ANACX),+5.26%,Year-to-Date,World bond,Style or Category,Below Average,Morningstar Risk Rating™
AB Global Bond Fund Class I ,(ANAIX),+5.15%,Year-to-Date,World bond,Style or Category,Below Average,Morningstar Risk Rating™
AB Global Bond Fund Class K ,(ANAKX),+5.15%,Year-to-Date,World bond,Style or Category,Below Average,Morningstar Risk Rating™
AB Global Bond Fund Class R ,(ANARX),+5.15%,Year-to-Date,World bond,Style or Category,Below Average,Morningstar Risk Rating™
AB Global Bond Fund Class Z ,(ANAZX),+5.15%,Year-to-Date,World bond,Style or Category,Below Average,Morningstar Risk Rating™
AB Global Real Estate Investment Fund Advisor Class ,(ARSYX),+8.94%,Year-to-Date,Global real estate,Style or Category,Average,Morningstar Risk Rating™
AB Global Real Estate Investment Fund Class A ,(AREAX),+9.00%,Year-to-Date,Global real estate,Style or Category,Average,Morningstar Risk Rating™
AB Global Real Estate Investment Fund Class B ,(AREBX),+9.10%,Year-to-Date,Global real estate,Style or Category,Average,Morningstar Risk Rating™
AB Global Real Estate Investment Fund Class C ,(ARECX),+9.02%,Year-to-Date,Global real estate,Style or Category,Average,Morningstar Risk Rating™
AB Global Real Estate Investment Fund Class I ,(AEEIX),+8.96%,Year-to-Date,Global real estate,Style or Category,Average,Morningstar Risk Rating™
AB Global Real Estate Investment Fund Class K ,(ARRKX),+8.99%,Year-to-Date,Global real estate,Style or Category,Average,Morningstar Risk Rating™
AB Global Real Estate Investment Fund Class R ,(ARRRX),+8.95%,Year-to-Date,Global real estate,Style or Category,Average,Morningstar Risk Rating™
AB Global Risk Allocation Fund Class Adv ,(CBSYX),+7.51%,Year-to-Date,Tactical allocation,Style or Category,Average,Morningstar Risk Rating™
AB Global Risk Allocation Fund Class A ,(CABNX),+7.37%,Year-to-Date,Tactical allocation,Style or Category,Average,Morningstar Risk Rating™
AB Global Risk Allocation Fund Class B ,(CABBX),+6.75%,Year-to-Date,Tactical allocation,Style or Category,Average,Morningstar Risk Rating™
AB Global Risk Allocation Fund Class C ,(CBACX),+6.80%,Year-to-Date,Tactical allocation,Style or Category,Average,Morningstar Risk Rating™
AB Global Risk Allocation Fund Class I ,(CABIX),+7.73%,Year-to-Date,Tactical allocation,Style or Category,Average,Morningstar Risk Rating™
AB Global Risk Allocation Fund Class K ,(CBSKX),+7.39%,Year-to-Date,Tactical allocation,Style or Category,Average,Morningstar Risk Rating™
AB Global Risk Allocation Fund Class R ,(CBSRX),+7.16%,Year-to-Date,Tactical allocation,Style or Category,Average,Morningstar Risk Rating™
AB Global Thematic Growth Fund Advisor Class ,(ATEYX),+9.58%,Year-to-Date,World stock,Style or Category,High,Morningstar Risk Rating™
AB Global Thematic Growth Fund Class A ,(ALTFX),+9.39%,Year-to-Date,World stock,Style or Category,High,Morningstar Risk Rating™
AB Global Thematic Growth Fund Class B ,(ATEBX),+8.59%,Year-to-Date,World stock,Style or Category,High,Morningstar Risk Rating™
AB Global Thematic Growth Fund Class C ,(ATECX),+8.78%,Year-to-Date,World stock,Style or Category,High,Morningstar Risk Rating™
AB Global Thematic Growth Fund Class I ,(AGTIX),+9.81%,Year-to-Date,World stock,Style or Category,High,Morningstar Risk Rating™
AB Global Thematic Growth Fund Class K ,(ATEKX),+9.50%,Year-to-Date,World stock,Style or Category,High,Morningstar Risk Rating™
AB Global Thematic Growth Fund Class R ,(ATERX),+9.25%,Year-to-Date,World stock,Style or Category,High,Morningstar Risk Rating™
AB Government Exchange Reserves Advisor Class ,(AEYXX),-94.05%,Year-to-Date,Prime money market,Style or Category,--,Morningstar Risk Rating™
AB Government Exchange Reserves Class A ,(AEAXX),-95.25%,Year-to-Date,Prime money market,Style or Category,--,Morningstar Risk Rating™
AB Government Exchange Reserves Class B ,(AEBXX),-99.04%,Year-to-Date,Prime money market,Style or Category,--,Morningstar Risk Rating™
AB Government Exchange Reserves Class C ,(AECXX),-96.61%,Year-to-Date,Prime money market,Style or Category,--,Morningstar Risk Rating™
AB Government Exchange Reserves Class I ,(AIEXX),-85.06%,Year-to-Date,Prime money market,Style or Category,--,Morningstar Risk Rating™
AB Government Exchange Reserves Class K ,(AEKXX),-92.51%,Year-to-Date,Prime money market,Style or Category,--,Morningstar Risk Rating™
AB Government Exchange Reserves Class R ,(AREXX),-96.53%,Year-to-Date,Prime money market,Style or Category,--,Morningstar Risk Rating™
AB Growth and Income Fund Advisor Class ,(CBBYX),+4.66%,Year-to-Date,Large value,Style or Category,Average,Morningstar Risk Rating™
AB Growth and Income Fund Class A ,(CABDX),+4.50%,Year-to-Date,Large value,Style or Category,Average,Morningstar Risk Rating™
AB Growth and Income Fund Class B ,(CBBDX),+4.12%,Year-to-Date,Large value,Style or Category,Average,Morningstar Risk Rating™
AB Growth and Income Fund Class C ,(CBBCX),+3.94%,Year-to-Date,Large value,Style or Category,Average,Morningstar Risk Rating™
AB Growth and Income Fund Class I ,(CBBIX),+4.62%,Year-to-Date,Large value,Style or Category,Average,Morningstar Risk Rating™
AB Growth and Income Fund Class K ,(CBBKX),+4.54%,Year-to-Date,Large value,Style or Category,Average,Morningstar Risk Rating™
AB Growth and Income Fund Class R ,(CBBRX),+4.37%,Year-to-Date,Large value,Style or Category,Average,Morningstar Risk Rating™
AB Growth and Income Fund Class Z ,(CBBZX),+4.81%,Year-to-Date,Large value,Style or Category,Average,Morningstar Risk Rating™
AB High Income Fund Advisor Class ,(AGDYX),+7.85%,Year-to-Date,Multisector bond,Style or Category,High,Morningstar Risk Rating™
AB High Income Fund Class A ,(AGDAX),+7.73%,Year-to-Date,Multisector bond,Style or Category,High,Morningstar Risk Rating™
AB High Income Fund Class B ,(AGDBX),+7.79%,Year-to-Date,Multisector bond,Style or Category,High,Morningstar Risk Rating™
AB High Income Fund Class C ,(AGDCX),+7.77%,Year-to-Date,Multisector bond,Style or Category,High,Morningstar Risk Rating™
AB High Income Fund Class I ,(AGDIX),+7.85%,Year-to-Date,Multisector bond,Style or Category,High,Morningstar Risk Rating™
AB High Income Fund Class K ,(AGDKX),+7.86%,Year-to-Date,Multisector bond,Style or Category,High,Morningstar Risk Rating™
AB High Income Fund Class R ,(AGDRX),+7.73%,Year-to-Date,Multisector bond,Style or Category,High,Morningstar Risk Rating™
AB High Income Fund Class Z ,(AGDZX),+7.85%,Year-to-Date,Multisector bond,Style or Category,Above Average,Morningstar Risk Rating™
AB Global Real Estate Investment Fund II Class I ,(ARIIX),+9.26%,Year-to-Date,Global real estate,Style or Category,Average,Morningstar Risk Rating™
AB International Growth Fund Advisor Class ,(AWPYX),+4.56%,Year-to-Date,Foreign large growth,Style or Category,Above Average,Morningstar Risk Rating™
AB International Growth Fund Class A ,(AWPAX),+4.45%,Year-to-Date,Foreign large growth,Style or Category,Above Average,Morningstar Risk Rating™
AB International Growth Fund Class B ,(AWPBX),+3.78%,Year-to-Date,Foreign large growth,Style or Category,Above Average,Morningstar Risk Rating™
AB International Growth Fund Class C ,(AWPCX),+3.83%,Year-to-Date,Foreign large growth,Style or Category,Above Average,Morningstar Risk Rating™
AB International Growth Fund Class I ,(AWPIX),+4.65%,Year-to-Date,Foreign large growth,Style or Category,Above Average,Morningstar Risk Rating™
AB International Growth Fund Class K ,(AWPKX),+4.40%,Year-to-Date,Foreign large growth,Style or Category,Above Average,Morningstar Risk Rating™
AB International Growth Fund Class R ,(AWPRX),+4.18%,Year-to-Date,Foreign large growth,Style or Category,Above Average,Morningstar Risk Rating™
AB Large Cap Growth Fund Advisor Class ,(APGYX),+5.11%,Year-to-Date,Large growth,Style or Category,Average,Morningstar Risk Rating™
AB Large Cap Growth Fund Class A ,(APGAX),+4.92%,Year-to-Date,Large growth,Style or Category,Average,Morningstar Risk Rating™
AB Large Cap Growth Fund Class B ,(APGBX),+4.23%,Year-to-Date,Large growth,Style or Category,Average,Morningstar Risk Rating™
AB Large Cap Growth Fund Class C ,(APGCX),+4.35%,Year-to-Date,Large growth,Style or Category,Average,Morningstar Risk Rating™
AB Large Cap Growth Fund Class I ,(ALLIX),+5.16%,Year-to-Date,Large growth,Style or Category,Average,Morningstar Risk Rating™
AB Large Cap Growth Fund Class K ,(ALCKX),+4.88%,Year-to-Date,Large growth,Style or Category,Average,Morningstar Risk Rating™
AB Large Cap Growth Fund Class R ,(ABPRX),+4.66%,Year-to-Date,Large growth,Style or Category,Average,Morningstar Risk Rating™
AB Large Cap Growth Fund Class Z ,(APGZX),+5.21%,Year-to-Date,Large growth,Style or Category,Average,Morningstar Risk Rating™
AB Municipal Income Fund II Arizona Portfolio Class A ,(AAZAX),+2.06%,Year-to-Date,Muni single state interm,Style or Category,Average,Morningstar Risk Rating™
AB Municipal Income Fund II Arizona Portfolio Class B ,(AAZBX),+2.06%,Year-to-Date,Muni single state interm,Style or Category,Average,Morningstar Risk Rating™
AB Municipal Income Fund II Arizona Portfolio Class C ,(AAZCX),+2.15%,Year-to-Date,Muni single state interm,Style or Category,Average,Morningstar Risk Rating™
AB Municipal Income Fund II Massachusetts Portfolio Advisor Class ,(AMAYX),--,Year-to-Date,Muni massachusetts,Style or Category,Average,Morningstar Risk Rating™
AB Municipal Income Fund II Massachusetts Portfolio Class A ,(AMAAX),+1.22%,Year-to-Date,Muni massachusetts,Style or Category,Below Average,Morningstar Risk Rating™
AB Municipal Income Fund II Massachusetts Portfolio Class B ,(AMABX),+1.13%,Year-to-Date,Muni massachusetts,Style or Category,Below Average,Morningstar Risk Rating™
AB Municipal Income Fund II Massachusetts Portfolio Class C ,(AMACX),+1.22%,Year-to-Date,Muni massachusetts,Style or Category,Below Average,Morningstar Risk Rating™
AB Municipal Income Fund II Michigan Portfolio Class A ,(AMIAX),+2.38%,Year-to-Date,Muni single state interm,Style or Category,Above Average,Morningstar Risk Rating™
AB Municipal Income Fund II Michigan Portfolio Class B ,(AMIBX),+2.38%,Year-to-Date,Muni single state interm,Style or Category,Above Average,Morningstar Risk Rating™
AB Municipal Income Fund II Michigan Portfolio Class C ,(AMICX),+2.48%,Year-to-Date,Muni single state interm,Style or Category,Above Average,Morningstar Risk Rating™
AB Municipal Income Fund II Minnesota Portfolio Class A ,(AMNAX),+1.34%,Year-to-Date,Muni minnesota,Style or Category,Below Average,Morningstar Risk Rating™
AB Municipal Income Fund II Minnesota Portfolio Class B ,(AMNBX),+1.44%,Year-to-Date,Muni minnesota,Style or Category,Below Average,Morningstar Risk Rating™
AB Municipal Income Fund II Minnesota Portfolio Class C ,(AMNCX),+1.34%,Year-to-Date,Muni minnesota,Style or Category,Below Average,Morningstar Risk Rating™
AB Municipal Income Fund II New Jersey Portfolio Class A ,(ANJAX),+2.05%,Year-to-Date,Muni new jersey,Style or Category,Below Average,Morningstar Risk Rating™
AB Municipal Income Fund II New Jersey Portfolio Class B ,(ANJBX),+2.05%,Year-to-Date,Muni new jersey,Style or Category,Below Average,Morningstar Risk Rating™
AB Municipal Income Fund II New Jersey Portfolio Class C ,(ANJCX),+2.04%,Year-to-Date,Muni new jersey,Style or Category,Below Average,Morningstar Risk Rating™
AB Municipal Income Fund II Ohio Portfolio Class A ,(AOHAX),+1.89%,Year-to-Date,Muni ohio,Style or Category,Below Average,Morningstar Risk Rating™
AB Municipal Income Fund II Ohio Portfolio Class B ,(AOHBX),+1.90%,Year-to-Date,Muni ohio,Style or Category,Below Average,Morningstar Risk Rating™
AB Municipal Income Fund II Ohio Portfolio Class C ,(AOHCX),+1.89%,Year-to-Date,Muni ohio,Style or Category,Below Average,Morningstar Risk Rating™
AB Municipal Income Fund II Pennsylvania Portfolio Class A ,(APAAX),+1.52%,Year-to-Date,Muni pennsylvania,Style or Category,Average,Morningstar Risk Rating™
AB Municipal Income Fund II Pennsylvania Portfolio Class B ,(APABX),+1.42%,Year-to-Date,Muni pennsylvania,Style or Category,Below Average,Morningstar Risk Rating™
